user_id	user_hash	ratingUser	userGamesPlayed
4906	29c09e50ca16cbd69a8bf369878603a2fe5850c8689a00fe583beb5c8a5c66c9	2476	4603
9945	53fe7c344d1807b325b67eb763908b2d24b6f06f2a5733db1a3d6e04687a60f0	2428	4712
1064	093b02e55f12267bcfc984b992b7faa326229b1acb76516755c39fadeb83c0fc	2352	4272
21514	b5ca57d7b24020c2157f4642aec468da761c40996ee8396429d7a5a00ab97969	2066	1960
28521	f173d10258d0ff9d274709bfefb7643e2dbd50688c55a59aa926b82f07d353f2	1880	3055
12356	689a6c9c921e6ba74aaf47079fa5f58dff8704cfa09b058ee8cf384cc22cc37f	2322	2357
1402	0c226221abe3d46d7c8dcd014515479e326694810dcefbfc39869bbb65981c32	2318	1967
11014	5cf746525386ac09597b782a4018c3923295872257d5a9a718b632a90ccda275	2298	3921
25547	d7a5720b2cf6d432fb79e0a0e4336e6f47507f0d6c08bc8017ba6ea317be4b16	2113	1267
29619	faa357ba93dd3a44a4cb4aba447686f8b28b040f8d0c15ffc45c6a2f5dedbed2	2241	1528
14721	7cd7a047f5f6e205cf9ecddf894325310e600e9d2d7d307fd42c54c4c087779e	2206	1688
25412	d67c86826e779b1e0823bb7b952838cc6d0842981777ff770b14e725a3e579e2	2206	1027
12967	6db93aa142ca66dc5cabc95d2a22d5567fbaaa3996efbb59e260a4504edb01ab	2236	3166
29745	fb9ba93375db675ad7b857d98b4d2401be92298514941fdc5337f11894f66509	1970	1020
23404	c598658a622f4a1f422e0b7bda777265d9da776dfd72ef6bfef9fa889193fdee	1439	1106
21635	b6bd4a2fff4e694a05f53da023628ae93cec04b450f188804b2b8ec5f6ca3e50	1991	6326
11401	6090ff4cf773c29caf4dd8b3c36d0366359f37d1210a8c82c4b18537fc3b0655	2121	2836
19435	a4aabee2451967f2223f7221b9d5d7fb0f9beef596fba463866dd017d080bdea	2091	2121
11630	62ac356d7db25e54dda2e20e7a91c53c405cd4c21edd697c6c8fa855f1303880	2062	1519
409	03e39dd3bc81f10b427687b6bbb3d61613d3ad009cadd3ce2a5b0e1cca41a54b	2207	1172
20828	b025d96e9168073d68934c7e241081dac0fb58c6f179ffe26278b0246aee9e79	2312	1911
7642	4085c163a5f11d5a15c045c6d10dfbf33393447144a3db65290d9ce10cba06ba	2027	3085
10649	59cd58354ed8659c23b5561a9210f1d73a01505f5d0b48a7edec34cf5259e0bf	2370	3020
21928	b942982a2795dd3cbb9eb9d0383f1145a19c318b57d6cb44fde3cd345b9ba7e6	2279	7956
16516	8c2c3db289828169e9493fd2cfa69a609535eaa91b9fe346d183964f3fafba7c	3720	24994
20461	acfdf238a1c4ca580894d9c77b8114ff9822c362f248422543bc47a4e6bf6d7e	2544	1587
28459	f0de6b5180cc4a0272c46a3d6c087364e31e0b856d04841479c9c8b5caadccc9	2366	2284
8435	47228be519e9ff9cabe771885fabc12895b41df918d02d6e1591e47c8bdb4850	2043	2743
3285	1be344b6d4860d53b44ffd728da5ab61d2bd73115bcef8f88fe711453e11047d	2005	2816
6960	3b38975c7c3dcaa32aa71b7dc192a2a14f21dbab75acf75e6453d7723b3aa757	2235	1716
5650	30147fc2c8cf5e142930ad3622a7c3bb0588590fbdbe1cbd22563002e0d26ae9	1953	2817
16537	8c5d566e7a7224f92a89ec83ca1ece9fd921c3de06869b6f43e819f63b0f5a00	2369	6062
25660	d86f9ebfdf7d204e4c1e51a7e90e85afa35b280526163d07538080cdab324f65	2329	1917
24765	d0dfb0d80586332de2300dfc11a782c45b6bbaeeae508df14082f97d4b39d79f	2234	1954
6887	3aad6a26fefb1c550bf8a80893db915d9ed9718c3f38ad47b4bedb9694ac2e72	2021	2083
6344	36276e3b051ab7df36186d8112bce3252c8f914f27d31501a6d73663ed8ce847	2398	4405
14990	7f1a0795c3ea028b46f573db25450ffc859af7b979dc090dcc3bc240286cf440	2021	3929
10871	5bb0a1061daae897b8ea97f9c5a705377f532b9d846a39baca695202998b5268	2736	4473
11593	6245da4b9f6cadc124c6ef4ac26a79de3e6b5dbec65200df42a8dcfa3b6b1205	2714	4979
11259	5f44452d27aedce2208f2809ce4c73d98e209d8be1d7e604285ade4e1f50a3cf	2089	4240
22679	bf70808862c9004a23d1114352c2e955f9195f24e20ca5b4b6276c486fe769d6	1922	2574
16004	87bc9b3fc9c7ae27fad8f02e81421d5837017f0cc98bda805080ed6fdb9f1785	2060	2500
26104	dc0e17a34356e50701de51fbeed488d730d1b509dfc64fa1c9c5b44ad5fee23d	2143	2063
24936	d25046d3886db8cd8568472fdad7db99a4be73f9c49ca5b2e06293ea84b7da4d	2355	2343
15293	818bb094f750ba9b3b9f40eabc09206fcd9faab4c8c6fd6fba5eb3b45b8e02ff	2026	2104
4191	23696ee20af8ed3d5f449397742b1ab454381d578fa761c72b72c9bde4e0115b	2150	2998
17588	950282ed8c0531cb0b3f6211aa87c2e44dc6139ffa183843226c08aec1c1445b	1741	1760
23031	c25295b8806ee241ef91d271eb19cae8df0c1e73cde3ba44eb634551ac860fb7	2408	2617
943	08403b8c8de367f19f67a4dd8a6151f21a22644c20683c9e3e863c6966ac1736	2118	1124
13444	722e9151bb72de9118f47ab0e7416238383ee0507d425ae08d7b00708400fa14	2676	1868
22773	c03079180e1c59f476f7804a91a6baeecd16b811315fa2e3fbf69acd141b845a	2514	2760
10279	56abeee5540897a32af06035950a1364862f5f39e5137da8211eab8cb58b8ad0	2227	7095
5561	2f3e370457fc900505bee46ec6c71494d6eaaa61aa269c78de2a8cc153ed2156	2540	2985
20167	aa7a38b11482df0ba7a95b2409294b26c20824415fd4d92d97364380dfb9ef5c	1984	7002
10384	57b252c07ed357333efbe5fc4b0abd9c3ecd5be542af019a4ef943a82f9e6d6e	2299	1794
20339	abeb05acc47ebb8c79df3fd12233b16cb395fb06f2b4dbd2c281e3017e2e1579	2096	1179
10617	599c47cc37b90b8e8fa5f8a85f3dd182fe347dc98e78274aace0c61d7aaf8d18	2221	2270
17081	90d28a51eeade417b21e87e296cbbf8b1471305344b62240d860178b8c26fc13	2351	1855
13719	7472766b47da65cf2c632be31ecd5ef556436ee27a9eaeac70b5c7b6e8ce13ba	1997	1093
25424	d690814e29fadb3e0634ee55735f987500f649f319dc142550cec35e64ab96ad	2246	6621
26779	e1ee6c9774566b6f9cc108073460b623d09a47780fcb47bbb79cf524343ea538	2335	1393
15246	811b7f5e0251801c2fff65f0257e11661b9f66bcbe35aea24448c02404109968	2461	2853
12279	681f6e6bbdf4724862a72745e7d5764c79fe796aa4b04bb34d41cbe8c864a4a9	2324	7010
6643	389581df1559df6912b47d30e65b4f6c6f6cfab0162cfa30dab3f9e6dce08fab	2251	1676
28442	f0ba926e087a73d808cca038fa5472147bcf92074782633fb5b63625d7241825	2100	3964
15358	8214cbc49720f302b580f1ce96cf573432e7008fc5ce143d92451947318181a9	2477	5902
29045	f5d1a33a61f792882604c9dd649daf1fe1d9e9b3e5f150c1319a022f5bf869ff	2211	2366
21453	b5501a7ff311b2400e78032f6e9dc5741d1c370380d9d5c4890e51e9abc70b9d	1857	1020
6451	36fa021c5582ccdf5cf6665d66e23abdda5f9750efcf9600c6a3846a781002dd	2092	2237
10380	57af05aab85374a8b03ee83c2a41dbf9fae7e264de48e449f1a9695cfeaef5d8	2491	2256
24308	cd1d9589609ccb3e91d1d7ef1331aca4a0562650b5a0b59eec2a03514d8a1110	2111	2204
15129	805e4fbb28752f99696c66f80f689cc2fb9cdb9775c808e23ac2e63352645f14	1920	6366
8227	45697ce927e3262b664d02e3c108ff6a6af83b03779cdd3af2337b865204e03e	1966	3551
29132	f6747af813c223e9eed35f1360428fbd8d4192ff6b63138c517819a1d79b6c4f	2407	2444
12906	6d3696332c10bba8e08982b1d0b6859763cafc55b70b409b94ed0ca7a19a6d64	1990	1348
16963	8fd50d1a3e9622df343a16c81c2e8333c57c77c8c2eadbe7d10b9f4e43d0adc6	2362	3681
11873	64e522c6a6392177e97ac57034d54be6cb2ff504eba7760762692fd650eae6df	2298	1631
17435	939c8a9dfa14b58f98dad41b4042f4cc2caae66e74dd3917f64fb84687d4b0f1	1937	6217
7272	3dacfdfd2c270d2e2e16d62e9cc198f0a17698fa9164c0cff2e4572c5a7d4c9b	1735	1036
5341	2da4d984b9a2f6cd5ad4f5d33857e6ce30225a6e4a9f2059f75bf6108cb4e2e9	2180	2787
27880	ebbcab837c1a6c0ca6316b7e181bed6c159b972c4349c2afcb021968ccfda202	2121	12969
12552	6a55c1855f0f8563259f09c5ae0b7090d7ffcdd596c789319c04c9540f8dba6c	1850	1855
21429	b529e6d70f0826ae1ce310f35d2fb5333f9d0eef1eb5847c9029afe377d34e1d	1828	3631
1600	0dd74562e7ef59ef41183c0701a720ff1d495ed8ec249c5444a6a019a692f05d	2335	2566
18514	9cccabb6619842dd8b9ba6b94939a0019a76b44ac1be2158d95e2ccc5e02a620	1974	4148
7967	4315d595569d47eec1e75a088eb624fd447fa834dc2bec9ddd7e05c9a0341ebe	2137	2481
778	06d51e51f9db3aae4cc68e7856a62abf305adb4d7c437e051afbf2da3d005672	2283	1994
1512	0cfec58c5ce22932902550203f7245e40acb2b9bdcdfe4230c9907a74003ce1c	2414	1560
5022	2ad69cc3f4f67c614e77377114fafab0ad99512af8b3b002dd24ce8f4307022b	2008	3838
2887	18c20fcae98382449913edd1f212d1e0a6425dac73c4c6977a4945d4e23c3aca	2330	4324
28359	eff24becd4ae7a5d7e8a1424b9298d30502cf97dcdb269743296b05762a67886	2331	4266
13059	6ece3645bf19d02a78cccf30397819a315438ea2807e5158d237d34afc50de68	2362	2985
16477	8be5f1efba66aec8247bf7ad380784237913fc534b7105dd707d12e90b5fd3fe	2011	4786
9387	4f6ff41b4ee27cdbe92e0df5645d71ef3bb077d982dea3eb7710d8bb8c951df8	2434	1840
3869	20bcbe673acc9bb11850c953f84e9f3af7770c8e3d52902667300e93036ce42d	2550	1198
8720	497cc7ae61fbce1e8826fa97f7046d6861046b63b8c1a5d1e80d14e5e2a05dc4	2785	3930
22081	ba69ca5d2acb3d720cd555064c0c11e0f00cbac242067c657c89a621ca7464d3	2262	1935
22575	be7fd52e505d3c7fec3fcbf48ce1daf62e07380e11119508bdfa521012231d4c	2144	2535
11592	62458a8b3761f022f5375f6920256b437ff3f8389e72ced09ff152b993ab946b	2294	4251
24449	ce49b950d5e2a6bba80200af7ac2989de2fb9ebf907584b994dc4bb83d932a87	1826	4569
8024	43a5d20230283733b16d547c42cf0354179b8cd526c1381617e8c6eab909f35c	2196	1067
9632	518ee478cca8fef657eb2283b2505c1b7f643ed044ae71418c81b590dcd7c6ca	2199	5857
1804	0fe6f106fb6047282d8f28cea6b33128df5df374680e2b3f3085bfcc6bba6ac6	2301	3261
18847	9fadffa9f04365ad98425f8a51b38cf1fd8afadc94c9808d8a9463244b483b09	2086	1051
26712	e15a7e4e2748197e0771a52869e4a4ed26f451cf2f528ef9fb606bfbbc47cdcc	2464	2438
24394	cdd05745d5d596745061461888d5ed28a952ee93038139fea4be87e837d24f49	1922	2793
1102	0996f7c1fdb508a27c338fe4ae226210f9351dc6b668756d8f163176c8a399c1	1841	1118
16179	890fa1e04dcce8a5cd16be2090e338e3772da5029d9665a2029bcb190c5e68a6	1980	1624
29531	f9d996c64034193e05e957ff7ea718c79435d7e8bd4d672eb990e9dbbb9e9b16	2220	3120
11201	5ec58d37ebfdf16223d04e09b098b18be20e9d31578fa2f0c4e2ca101cd1cc42	2143	5817
26039	db87f26a372b8e83210ad7bacb98ea1796e16d118e11c935ddae6e93055afca0	2186	5807
22595	bebd6501d93f08282669bd60790611e14bb95f0368be731320b7c9f4ab7a0d31	1725	1565
24154	cbe289266307cb946cff9e2f88145fe7873a4194d75b0e71708c6188101b50b8	2464	2785
9472	50239832934b00b4a7a84821ef81fb3810a422966067040357c339ef561e0ad2	2169	2828
1886	1095dec25ba9a6b6894d70a2ec9baca67a68062e0e8caff260ecb5d8b4b9b8ee	2237	4452
7577	3feda4180d53f9c8ce45a60b687e28cfe3268c485497f9dc467566f1ba4877bb	1824	1441
21121	b26cb9061940de2e57a2a1b903a8356d84e2b566bb9a73c1193297e99054faf4	2211	12180
28742	f321b3060023b54b2a0cc422fc2cff1aae06744f6ee6663a8b24a5bbf049c95e	2291	4860
11335	5ff22b3b7858c6beae7c4a5023fd9dc1589b50836a0091a2718d1081dd9046ee	2439	2084
15847	86582ebef443a34b01a5f6188ce5a1663823302977e4b5c44bcc6068d6feb1eb	1957	4698
27946	ec62e5888de56d589381ebbbdb196ce06547f880d6d3f9e0eaf62ad619d4a988	2316	6850
9804	52d1f4715095600a9c708dfef2cf70f449639fb975bb3391b14466ed6062bd34	2189	2258
14738	7d05e10c43785bbc3050197da77da38a3506cfb1b61569d2ef601628a83f9b5b	2650	1872
1543	0d45755987f51fe361c35b61eee9a747690b57fc29a9122aa20623e02c692346	1996	5006
29862	fcaaf11d246812841d75a3ec677ce33385acd19c0b851ff6e22f3f91b21e9df5	2226	2160
14680	7c87b8a4d342ce441eece5d885935f6a2459d80fc01f78fc257ed4f9e984501a	1931	3919
4559	267edb49f934f0f0fadb9a8af441816da49c51b215adb0a8a06e723685feef44	2296	1631
17528	946c70929db3cbecf3a3c25ef96c6f411aa45b7996ec7fc21d3d3e421e7aa829	2484	9888
26425	dec6d27473aceb661dfacc7709ea0bd839e733039f1d14018fcd5fd54df19754	2437	1301
27082	e48b6efab507f885814dc92fccda8768abd3cb4fb9eae9e9ff2f2097c85ca1b0	2188	2616
11470	61224dc92fbd59e40dfbe5d6550e62fec8474c185a32719ab14b5bf34b5e1de7	2018	2352
17585	94fb4444f06b02f2628e54c0500f395334fc69ca00047032af9f09af772f4ee1	1936	4762
21306	b404b75f97ee2fe82559c695d76cb189d6ffa94b496b578d168ce6287048d414	2551	6077
18424	9c17a8b5b5a5b4f4655370d156c3421254640e7f675e6090af5243f1436cd4b0	2152	8136
21045	b1c48a12168a874df18c6ee5ebefcd8a52b163fee8c08cca6d4dbd4d0fdb87c2	2549	1639
891	07bf73e47908d92e4b13c657b9a8458205d3988f1b84c167a7108ca8a70c1c27	2256	7054
3054	19f3954224f5a015aecd4dabbec0878d616d0c19f107d8a4a9da0c77e374469f	2329	1443
27695	e9ea97a843e00ef31228b6ffcf8a8d628ec4f82a14ff94e79380f05bbf60565b	2351	3929
20781	afca1a139314b0a182d52a42414890973d435ee23551d6aff4c4e34f1cb5fe17	1751	7224
12387	68e2c608a98d2939c778131f98312df367c1f49e447a1d754855838cb3738192	1821	5535
13301	70e427ef8a1a756048b4c62d1f9f64d3a31714755cd0061b61ffd6d3f783a8a9	2099	1525
27575	e8e1f889f8b20345f5431cbd0c574fb1d90973ac06548e3a1699f3aad9ee26b0	2233	3303
18167	9a04a8db513fa11413976914084c847aff329b9625fa6bc51f216f0223691946	2051	1299
23758	c84e130407253542d7856e7322c83dc1d87fcb24170f3259e1100da8a019c067	2152	2728
19127	a21c3e77e458058a779de8cfe6f253569f4796f327350f7c365de61f3009f72d	2397	3002
10462	583c229487a2d99d8e11e704ecd8041acec166847d85f6871c05ce37838027d0	2205	1946
2040	11dea4ee5de23589ff37b26f8bc16248e974d2f9b607f55d8d8968493803338f	2205	2811
11773	6403ecf81e38b9716c44822e4e5129014f3d6be00a1c09fd562652f5082dd215	2180	1171
17169	918b47b515df96c4b6f6b67b6961faa738d163fa9bd1b38830502bf09bbc9ddf	1973	1787
20112	a9fc03e10f6d6c58b795e9be506470fbb23e0147bc13afaf00fe52e943c8074a	1801	1861
9416	4fb410e99dfd5fd4c3d3ac1a647535f7682cba60b4ab218613619e3945ab426e	1834	1871
23360	c533f019ffdd846217db3a3502808f07bb203f676f6c7e61cd7be4453251f8dd	2110	1349
19095	a1e3df79b2d1e5a1fa08aee4e6018d0812f8860d1dcf49a235f95dbec540a7de	2038	1570
5388	2e0050f571849e4503d494c7ed5e1fff5430ad3794053057c24464d834fe0680	2306	1498
27664	e9992f4fb4ea23aaa6313f7aaf4bdbf873da41665d0a012d7c77e77fb07f12f5	2157	5288
24915	d2269163a2be4b6f849927c4c5e98a2026e0ee28e05ddafcb9ec7efe394214c1	1975	2555
15204	80e537d6b38273ceccc683dccf1a08aba884219eaa50a88475abc859c1cab074	2279	1044
11175	5e91bee29a2998edd91329a982f903a485844b3a10e4b45dcd516e3d2a2f1e57	1953	4977
6469	37244a1f4a7d7c8ed6a2cb4923214b8eb6913677190ce5ddf4a029c3f7c2857a	2405	1926
24484	ceada35e0ff96e320e26cb89dcec1bdd9110f3f1a0ea71c6143ca0376567727e	2273	1060
1943	110b6bfe5adee20753f7f7316bdb0aef7431cabc3735bd85fee82a2e3b6b8ceb	1956	1271
14263	78fc20041d4bff77888c1f2ce08be302d858b8fd3607d8fd75682fe1c0140e0d	2287	2776
21071	b1ef99ff5d16f829fae25e41550732961b3f707ecfd8e4fbdee5e6b88e310627	2140	1937
23692	c7ce1ccaf8a387514682dc32e7403f4412849eb34e6f3d6fe3bb51571eaa446c	2015	5360
28210	eeaafb39c6b296599d398994436e47615c0dcc6953c1b3afe5f6f724f1032192	2411	1428
19231	a2e9130426b09b3608a11cdbcd0dd14957f9abd18c3f8523938eda1fc22acdca	2204	1374
12989	6dec2d50df381fd81099d31fa657b4b13b4d7aff0da296adcf319808c0d26ada	2169	2767
15491	83408019a29dbcad59bb943906ccca37087857f07b61fc87b80214bae4deaa75	2260	2467
3289	1be910aa183ff968677a95a60526ad985489f33577302311414328e5ef57b988	1852	7130
18141	99d0e607c0e4261d64f69226b1da03e90e844b110038dfdf780e9b391acde372	2544	2513
26442	def0202d1dbbe150e708e3d542be279a075db270ba563ed5d1111e58d5064964	2358	2190
27107	e4ba0566010e9fa2fe883fa6df7f776b0aef9294dfab057e7d60ff98142efd35	1711	1096
15216	80f23446b5f6399abe183b3bf3087ce0f1787160cecaef516426cc492e09e1b7	2476	1556
15512	83609257a96672fd4f1f423789f94fa9c1bf085ca8839340cc4a1988b48e65cd	2382	2103
14897	7e4f024d8ef294996ca543fc46d4b3de891fa911588ab48b43edf3742e1b1ec6	2046	1659
22391	bd1780a0f9b125a7126f66d5886d6e581ac65a7ae48d5e523b83488ea7f72535	2390	5500
24828	d16950c3966816a1bfb6f4eb99eef01309ae9fed00a0286f3d9f416d46af812e	1972	3881
22404	bd2ca5f8ac1e97070f9adabbd2be3619483934bcb19e33aee69f994fe0261fea	1922	2854
8881	4ae34b9e7fb7ee756303efd4bd43125bdcbaa906054b02f0d0011b86308e1fd1	1755	2989
15273	8155a75eb6611abf79758a5d8bd624f4ef65940f5784339af01d256847d121f3	2469	2519
12410	691bf8dc1c1b72b99fe973273c457efe2b89c5ed7fdbb47ca056139d9d19b429	2151	2240
2709	173e8d9c7fd8bcc1f363259ca9442b0a9ae8e9241e729e9452dffde61be1eaa6	2253	2544
22887	c1231d7c1f0cee6ba14d50e01d3a76be03e0e041c58b21687b7f93141d8ebdf6	2182	6374
3672	1eef95b1bd2903f05bf20354bb41d2d49f2a8e56ca15bf11bee774d837c7e0fc	2362	2863
11446	60efe9835575af60b4258d4a0fc49373cddb5d2e5975290d2100411d89a04352	1532	2137
2949	1946ffcb0a106e1b232e5e62a36545f6ee0456d4f15fa47569c12c8fe64d5059	2132	1158
8530	47eeb2acd869424620c94b79139e402b59ed63cd24036cbf024b0c35a949c134	1860	3355
19384	a42f1267f9f7b512c20674aad2e8684677163ca3d719f908a89a203865d06924	2103	2424
17875	978840cbfaca67b0162775c4ee30049421b82f870e30dcd9dd007ccd7e06eb7e	1888	3935
29266	f7a2c2d8cc754f502b5a72ff35def98b1b03787ac9e0f5127f8d80d11303bf57	2081	2575
5242	2cbc6cdc6b121079945f12f235ddb00486ae3707f6f4a56f6438308aba98ff79	2303	2341
21330	b43cff10ac8aade4db4c4031fec88a1117164d13f59f28f682faec61a2ed3d68	2064	3489
11095	5dd957694151ea77bf2b81b61914c67bb5c5728471da2fb9b652643a5cedacf9	1864	2903
14010	76f92e380b6500275404eb390e5178aa8b269d7158fd3d2cc2f3e8600f77e819	2299	1369
15577	83ee5f8c9f229a3b15a77e3783132c5f8d4e6e10654a423adca3b86c1430faee	2307	1501
14799	7d7823703956363ed35d12756c7948e5f64fc710e50c459807c694e8ea7cfd8a	2371	6354
18360	9b813b9825685b3c8cab9ad8eb0888defa6d8cd2b53492b58525dfe8525e7cad	2502	4203
15056	7fb459ffd693b48990eb1b86d71bfb2e671a207337c057511994b057b6f4fedc	2063	2775
19599	a5f69eb726e206e8be370fda51e63fec9ab041970b2d3589869b517da46dcfdf	2315	1628
10934	5c38c54008213dade4243a210b6196da5c28d1da1cb3e90980bc0a2a3cd2f736	1802	1996
4343	24beea389e2f571886b4a937823783b1b4fe12fc0b1ca41d2ea244af6d0c2c61	2207	3080
4029	22245ec12f12836756cef0485cda2d2cfcdf0e88815a925d582ce9f3d378c57d	2164	4568
2271	13bb596e1455ec1faadea1ed8989a4251822f45f6a0e7c9a738e77c951945d00	2388	2270
28689	f2b3078f5424e66ba8b266e0da2a1dce3db2460f00879fd89547e28e7c9e9518	2061	2256
13646	73ddce8ae6945edfe54151eee4363be6fc85082d7fff3153a7d905b12afa86cb	2069	1615
3754	1fa7329eae6744a311f84b9f0435109414e7a59ca28e5c5cb1a0acf85196c938	1911	1496
25557	d7b245952ca8563aa46212c8a6f127c87539ddc1e6ee995a67efc3a49eaac9e7	2020	2503
28095	eda36109319ea1399570b9253c4a6fb155cf02f44ebe696e65b574d0264027dd	2263	5851
26680	e0fa02fe105b178cdc5d8942f6e7018c8c523b3285bf9407dbfe0a86018ab849	2333	1278
85	00db6674746f560a15f085e61d3d07e9591831f37b2501ca63ad5a9da7670507	2174	12850
29032	f5bf28de941fda1a2fd6d09a8e5d7bef05472c40b064e779b94c9270e3db7b59	2403	2981
17017	903de0aa4d95ba09e78a13c4ff93ebb72640f833e4e8660f6163833bfc21518d	2557	1409
3967	21a1c7839d0386b6d9ddd763bdf50cd255c6d22d3949efa597fc7ef42cde3326	2176	1174
29663	faf74c5e412702ec1b917d219c3b593e1a44d6f1955d3c7fbbdf9fe25e414d88	2447	7041
16347	8a9813de16515309bbdab251c7d68c666e8d53b132adac0bb9218312a3c8b933	1986	2735
24298	cd097d4569487cfe119a58a05ec4acd4cb9dc5ad003f8d4ec69d32339ab70243	2160	2541
30217	ff9170aa2db3af56e1502b8c99a5f184b3b54518d4d5e406019caa5bf0702762	2471	1428
969	08764570f1fdbfbce067b7b0c481b461e148fa0a26baae708465d72949a967a8	2142	2107
302	02d9af5063495026069966dc9ffcfe00e99debcdd48c150849edf24145c33472	1872	1457
19907	a87e6ad247a2d2bf97996e46cb73f503d31013b363097bedb2c4b9cff97dddf5	2114	2811
29895	fcfab9e7167b3ac0f79a57fd1bc2c3357502c0a00db70417eba15f2aa58bff99	2216	2931
19965	a8ec5214a7646eb0bf5675bf25d0a853f28ac4cd2a21b408a78e40f9c54bcc96	2075	2251
14560	7b848587b3cb12b164e9fcfcbe52174f09f43f279e5ebae39c7945feabbfd24d	2013	1460
17393	935a6f07555107285f8ce49ae8d10f1fd69fc4443412a1b26661021d969c7a04	2035	5276
17571	94d95708f43321d9622b91c66eaf7407c1d56b7d4cd7f09723a90c95fcc02d4d	1992	1844
12401	690900e77a52354b7cec98ddca747a73482536e7782ffb0c666c36ead16758cd	2068	2850
19474	a4f825d0d7be1e393020677854d982bec7c957ac9a79e59b7aa3ef024c207c52	2291	7704
30209	ff8a56c2cfdbb00c9f0b8bff17f2e619e289ff00200603149fdbbccce4da2e26	1926	1277
9847	532c1780d3c4148cc7d5b1ccbb9ca87023e1f905350b262f47a167d0f8925def	2323	1027
11389	6078bba6dee3b0f6b01783a6f8a73cdb189fa725db6c7c5d6ffffac0d0bf59e0	2429	1718
24640	cfe16da381226384d81b461a7a4443597f6c613f2cc1fd9814924fa88fe4d430	2340	2219
11311	5faef906a05a2a2b30c8927c144d8935741a23933fb51893bd01e4de4bda5186	2363	2151
20109	a9f82f443099d69d7b2825ff54e2b374cb4562c149fe5295dce636c3c58edcb7	2213	3583
3781	1fecceb52ddae339f70536673a9269690ab8ece5db41e56a77ada2b7df3c89a8	2402	3049
5738	30d371a18a80dc0919ea3909dd4db24c8ecfa5721da9ecc1af3c52c241f2af06	1804	3305
17696	95e6b4337faf6f5bcc2673f6427cc0cc1b76a87a30f2db79b2d9cddd95326e62	2139	1246
25673	d887268856bac2f11d6be8f89ca426980fa46a049e4d551c5c21d97d73da9e82	2421	4673
26736	e18d1719d7e1914efe024b9e359d97688d7d6cf8622541508720343d90273eee	2201	2152
8311	4625331f26c5778db592d8a1688701a4769d6b9b9973497a57b59c6bcb055fa9	1896	2728
11527	61abfccc6bd2f53b0ab4b5e826ac08dc3ccf5836cd0befaa1ec39b23bd855dd9	2245	1175
14709	7cc1e5dd50907c9718ffa7d8e0e6479461d9c54c1ee1fae327c5ae757b0d4427	1959	3094
15653	84cf76bb5014bd9e76742b5966ebc49604b4ca73c6ad153ff4d84a5fdcadb4d0	2407	4698
28930	f4cc1724b232cd30bd609e8bdebf39513f2b355a3f27abbeb63cd5c5f6041d02	2228	2710
4965	2a5e26dfae92a7d9bb7f9cbb2174fa5b7fd11215a23610aea0df145324460c77	2264	2834
12393	68f94fdbb4007fb50dd5ccf93c57a89b52caa7aa6affb7d63c59fe55902214a3	1806	2791
12524	6a20f58f786cdc5dc1373c459576fc8c9ad6ff18d24623c2e4e20fafff14735e	2009	1227
5736	30d0c2a31be1bbec0756f64a563638b49a4ba57161dcc81dbccdde1c2b57511a	2103	2530
28633	f251313dabafa9985cc1d73672d782d74639c4028dfced224f3b7713ca985b3c	2065	3042
28531	f184a183f6abca41c62ba12bc11672c77bd06a02115495541cb449ae4853bd1e	2414	6447
30138	fef1596b0dc7578f373e85179f9360b2273d88ac26775a54dceec86bec4c7f05	2034	2223
16551	8c85299b19000ac8aec3bc643fce6a5f6c9a9b1281650f1bb5390637cd1b4b8d	2545	6560
13771	74ea18da97077e610fd4c0649f8176e2b770f32fa1e51bb8fb7eb4656b75aaea	2010	2695
16949	8fb2dae258066c2da96b1b61da782ab0e89e4421305b05a91967f2cdc8331a4a	2333	9059
13938	766639211564a79f4a9473fb4f72b6117673db215ba23aec6b05d2c47a15026e	2124	1056
15873	868deb497017aebf79a9b8954ce63288c9486e05a13c30d463c43f8c1a034f02	2041	8220
25203	d4ac2ee30572b0797401106e327fe87554bab4f4a3a0e0622661d388e495b230	1934	3572
8125	446c18dbea901bade0f950b1a9353f957d3f5424cf12258c6e3929ba5e57aee1	2024	5031
24503	cededd5f0fafcdf1564079b87b6e09d492acf46fbc72df68ca2caf846ef231b9	2140	1670
5349	2db739c38395eda575f0d865ad11f00d42aa9a8f3034bad587c0f28578d89a3b	2313	1682
5835	319342899e9a89be68ca231baf8c4af7547f78d9713cf52c42c96de4132c4698	1975	1274
27991	ecd2d833fa417e0481ed4be5cb6e728ed05a26e57bd26467b937c7d9cea2fff0	2155	1387
24805	d133360b6d69e8f76c077ec0c1fcc2367fe34046bc3c5f5ef2b6fd02e93487e9	2010	1162
27060	e45a8334816990dd3bdc164286fa2cc1f5c121cbc34aff41ec3e23e63514b855	2085	2097
4461	25ad2f431761917bb203e851447b614ed389a79ae5a6a128e871bbf6ecc6a95d	2217	2595
9628	51864c329e81eb4eef5e93546f3e9214291f26f4cab1a4f99c9ba9a636e910b4	1669	2011
26683	e1169c6d55afda3f48c031973fd9f1ef339bc227300411af2475edbef5f309cd	2107	3048
27947	ec67a9ade5c301b785f2576f65d924bb12ed4c4f3e1acd65385dca23a39418aa	2282	2239
21239	b381792182f30df9e7d3d19e981c4a28d9cb6ee75665e4008eabd8e0cfeb66ea	2373	3150
